id,repository_id,url,stars,commit_count,sizes,fork,release_count,release_id,repos_addr
1122,55743562,https://github.com/mzule/ActivityRouter,2324,109,7050,352,3,NULL,home/fdse/data/prior_repository/mzule/ActivityRouter
1123,28405578,https://github.com/bingoogolapple/BGAQRCode-Android,3658,125,28456,928,21,NULL,home/fdse/data/prior_repository/bingoogolapple/BGAQRCode-Android
1124,55886798,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,13075,898,61915,2856,168,NULL,home/fdse/data/prior_repository/CymChad/BaseRecyclerViewAdapterHelper
1125,40102186,https://github.com/hongyangAndroid/baseAdapter,3713,12,724,1074,0,NULL,home/fdse/data/prior_repository/hongyangAndroid/baseAdapter
1126,41105450,https://github.com/TommyLemon/Android-ZBLibrary,2292,353,31093,797,23,NULL,home/fdse/data/prior_repository/TommyLemon/Android-ZBLibrary
1127,42176108,https://github.com/hehonghui/Colorful,1268,13,1568,246,0,NULL,home/fdse/data/prior_repository/hehonghui/Colorful
1128,30221142,https://github.com/hehonghui/AndroidEventBus,1364,101,1338,389,3,NULL,home/fdse/data/prior_repository/hehonghui/AndroidEventBus
1129,56013156,https://github.com/kiteco/plugins,1364,201,4715,96,0,NULL,home/fdse/data/prior_repository/kiteco/plugins
1130,56371551,https://github.com/dinuscxj/LoadingDrawable,3197,46,13846,539,0,NULL,home/fdse/data/prior_repository/dinuscxj/LoadingDrawable
1131,56388937,https://github.com/chinashiyu/gfw.press,1261,57,4567,375,0,NULL,home/fdse/data/prior_repository/chinashiyu/gfw.press
1132,56408159,https://github.com/ShamylZakariya/StickyHeaders,1029,140,3814,140,11,NULL,home/fdse/data/prior_repository/ShamylZakariya/StickyHeaders
1133,49219232,https://github.com/HoraApps/LeafPic,2365,1290,10195,896,9,NULL,home/fdse/data/prior_repository/HoraApps/LeafPic
1134,56787441,https://github.com/Dimezis/BlurView,1911,205,13326,175,14,NULL,home/fdse/data/prior_repository/Dimezis/BlurView
1135,56949117,https://github.com/rubensousa/FloatingToolbar,1387,151,2077,161,19,NULL,home/fdse/data/prior_repository/rubensousa/FloatingToolbar
1136,13870893,https://github.com/linkedin/ambry,1037,2116,12169,197,1,NULL,home/fdse/data/prior_repository/linkedin/ambry
1137,38602457,https://github.com/graphql-java/graphql-java,2156,1367,3261,389,16,NULL,home/fdse/data/prior_repository/graphql-java/graphql-java
1138,58034548,https://github.com/google/flexbox-layout,11199,324,49007,1223,18,NULL,home/fdse/data/prior_repository/google/flexbox-layout
1139,50056934,https://github.com/twitter/distributedlog,2212,89,9749,285,2,NULL,home/fdse/data/prior_repository/twitter/distributedlog
1140,58631151,https://github.com/Yalantis/pull-to-make-soup,1364,26,714,228,1,NULL,home/fdse/data/prior_repository/Yalantis/pull-to-make-soup
1141,58681214,https://github.com/afollestad/easy-video-player,1146,91,8408,313,14,NULL,home/fdse/data/prior_repository/afollestad/easy-video-player
1142,58596246,https://github.com/crazyandcoder/citypicker,1613,124,954,371,0,NULL,home/fdse/data/prior_repository/crazyandcoder/citypicker
1143,39876649,https://github.com/yanzhenjie/NoHttp,3353,191,54226,852,15,NULL,home/fdse/data/prior_repository/yanzhenjie/NoHttp
1144,57147349,https://github.com/firebase/quickstart-android,3531,477,6597,3645,0,NULL,home/fdse/data/prior_repository/firebase/quickstart-android
1145,59078087,https://github.com/firebase/firebase-jobdispatcher-android,1515,145,493,174,11,NULL,home/fdse/data/prior_repository/firebase/firebase-jobdispatcher-android
1146,46844958,https://github.com/DuGuQiuBai/Java,1664,33,24346,1144,0,NULL,home/fdse/data/prior_repository/DuGuQiuBai/Java
1147,57975837,https://github.com/shekhargulati/strman-java,1144,134,251,335,4,NULL,home/fdse/data/prior_repository/shekhargulati/strman-java
1148,46648544,https://github.com/shekhargulati/99-problems,2596,224,384,744,0,NULL,home/fdse/data/prior_repository/shekhargulati/99-problems
1149,43158694,https://github.com/twitter/heron,3156,2668,223610,584,76,NULL,home/fdse/data/prior_repository/twitter/heron
1150,59698614,https://github.com/jaredrummler/AnimatedSvgView,1597,54,599,213,0,NULL,home/fdse/data/prior_repository/jaredrummler/AnimatedSvgView
1151,56219025,https://github.com/JZXiang/TimePickerDialog,1351,32,7624,289,0,NULL,home/fdse/data/prior_repository/JZXiang/TimePickerDialog
1152,66179765,https://github.com/dyc87112/SpringBoot-Learning,2971,255,32693,1406,1,NULL,home/fdse/data/prior_repository/dyc87112/SpringBoot-Learning
1153,60152624,https://github.com/sfsheng0322/MarqueeView,2272,69,2265,499,1,NULL,home/fdse/data/prior_repository/sfsheng0322/MarqueeView
1154,60159997,https://github.com/YiiGuxing/TranslationPlugin,1049,593,4723,217,17,NULL,home/fdse/data/prior_repository/YiiGuxing/TranslationPlugin
1155,58326497,https://github.com/DmitryMalkovich/material-design-dimens,1333,95,137,106,3,NULL,home/fdse/data/prior_repository/DmitryMalkovich/material-design-dimens
1156,32848140,https://github.com/apache/zeppelin,3508,3746,65687,1801,10,NULL,home/fdse/data/prior_repository/apache/zeppelin
1157,38279457,https://github.com/jhalterman/failsafe,2134,276,1810,132,26,NULL,home/fdse/data/prior_repository/jhalterman/failsafe
1158,61117729,https://github.com/wooplr/Spotlight,1078,56,422,149,7,NULL,home/fdse/data/prior_repository/wooplr/Spotlight
1159,61306609,https://github.com/HoneyNeutrons/RecyclerViewUndoSwipe,1362,11,17747,180,1,NULL,home/fdse/data/prior_repository/HoneyNeutrons/RecyclerViewUndoSwipe
1160,61435800,https://github.com/zetbaitsu/Compressor,3321,48,840,509,0,NULL,home/fdse/data/prior_repository/zetbaitsu/Compressor
1161,31138452,https://github.com/moezbhatti/qksms,1853,1477,10226,567,50,NULL,home/fdse/data/prior_repository/moezbhatti/qksms
1162,61786082,https://github.com/Bilibili/MagicaSakura,2623,55,3032,374,2,NULL,home/fdse/data/prior_repository/Bilibili/MagicaSakura
1163,53658802,https://github.com/alibaba/weex,16447,7,136637,2141,8,NULL,home/fdse/data/prior_repository/alibaba/weex
1164,59972178,https://github.com/jjdxmashl/jjdxm_ijkplayer,1692,53,87344,434,0,NULL,home/fdse/data/prior_repository/jjdxmashl/jjdxm_ijkplayer
1165,62611784,https://github.com/ChadCSong/ShineButton,3137,102,2503,445,2,NULL,home/fdse/data/prior_repository/ChadCSong/ShineButton
1166,59032201,https://github.com/Microsoft/malmo,2838,1390,28016,449,18,NULL,home/fdse/data/prior_repository/Microsoft/malmo
1167,63413308,https://github.com/ImmortalZ/StereoView,1491,22,4363,311,0,NULL,home/fdse/data/prior_repository/ImmortalZ/StereoView
1168,54413435,https://github.com/amitshekhariitbhu/Fast-Android-Networking,3193,528,2771,536,7,NULL,home/fdse/data/prior_repository/amitshekhariitbhu/Fast-Android-Networking
1169,63477660,https://github.com/TheAlgorithms/Java,3450,536,715,1493,0,NULL,home/fdse/data/prior_repository/TheAlgorithms/Java
1170,63499395,https://github.com/Grover-c13/PokeGOAPI-Java,1068,721,10329,389,2,NULL,home/fdse/data/prior_repository/Grover-c13/PokeGOAPI-Java
1171,63515681,https://github.com/yadav-rahul/TastyToast,1754,67,903,301,7,NULL,home/fdse/data/prior_repository/yadav-rahul/TastyToast
1172,63452341,https://github.com/robinhood/ticker,2996,52,1633,336,7,NULL,home/fdse/data/prior_repository/robinhood/ticker
1173,63761831,https://github.com/XunMengWinter/CircularAnim,1765,88,224,292,13,NULL,home/fdse/data/prior_repository/XunMengWinter/CircularAnim
1174,59195686,https://github.com/jdsjlzx/LRecyclerView,1886,372,38084,520,33,NULL,home/fdse/data/prior_repository/jdsjlzx/LRecyclerView
1175,50094455,https://github.com/wireapp/wire-android,2068,3394,62214,385,36,NULL,home/fdse/data/prior_repository/wireapp/wire-android
1176,40903276,https://github.com/hongyangAndroid/okhttputils,6174,79,17152,2288,0,NULL,home/fdse/data/prior_repository/hongyangAndroid/okhttputils
1177,52857175,https://github.com/Hitomis/FunGameRefresh,1208,100,8703,178,0,NULL,home/fdse/data/prior_repository/Hitomis/FunGameRefresh
1178,38098034,https://github.com/pili-engineering/PLDroidMediaStreaming,1028,154,40327,380,44,NULL,home/fdse/data/prior_repository/pili-engineering/PLDroidMediaStreaming
1179,47767967,https://github.com/bootique/bootique,1017,969,3226,236,21,NULL,home/fdse/data/prior_repository/bootique/bootique
1180,64908601,https://github.com/fanrunqi/MaterialLogin,1805,32,3218,357,0,NULL,home/fdse/data/prior_repository/fanrunqi/MaterialLogin
1181,65196748,https://github.com/eoinfogarty/Onboarding,1482,28,48293,139,0,NULL,home/fdse/data/prior_repository/eoinfogarty/Onboarding
1182,64817102,https://github.com/JustWayward/BookReader,4095,438,31882,1301,0,NULL,home/fdse/data/prior_repository/JustWayward/BookReader
1183,65138856,https://github.com/codeestX/GeekNews,2870,95,83835,731,0,NULL,home/fdse/data/prior_repository/codeestX/GeekNews
1184,64904916,https://github.com/google/cameraview,3253,78,248,694,0,NULL,home/fdse/data/prior_repository/google/cameraview
1185,65409253,https://github.com/armcha/Space-Navigation-View,1553,93,8680,277,7,NULL,home/fdse/data/prior_repository/armcha/Space-Navigation-View
1186,5961751,https://github.com/Automattic/simplenote-android,1096,1052,4777,173,33,NULL,home/fdse/data/prior_repository/Automattic/simplenote-android
1187,65007365,https://github.com/nekocode/CameraFilter,1525,51,2247,255,13,NULL,home/fdse/data/prior_repository/nekocode/CameraFilter
1188,33200340,https://github.com/react-native-community/react-native-linear-gradient,1885,226,1204,297,46,NULL,home/fdse/data/prior_repository/react-native-community/react-native-linear-gradient
1189,65899951,https://github.com/chengdazhi/StyleImageView,1150,24,8917,128,0,NULL,home/fdse/data/prior_repository/chengdazhi/StyleImageView
1190,66323960,https://github.com/Jasonchenlijian/FastBle,1940,128,29190,513,8,NULL,home/fdse/data/prior_repository/Jasonchenlijian/FastBle
1191,65245890,https://github.com/airbnb/epoxy,3720,254,5028,284,24,NULL,home/fdse/data/prior_repository/airbnb/epoxy
1192,66072861,https://github.com/Rukey7/MvpApp,1734,123,2685,567,0,NULL,home/fdse/data/prior_repository/Rukey7/MvpApp
1193,43876166,https://github.com/dingjikerbo/BluetoothKit,1117,285,4024,272,0,NULL,home/fdse/data/prior_repository/dingjikerbo/BluetoothKit
1194,67013973,https://github.com/rubensousa/RecyclerViewSnap,3236,70,56627,430,9,NULL,home/fdse/data/prior_repository/rubensousa/RecyclerViewSnap
1195,47948132,https://github.com/google/hover,2295,86,2031,215,8,NULL,home/fdse/data/prior_repository/google/hover
1196,67105438,https://github.com/huazhiyuan2008/RecyclerViewCardGallery,1912,21,14435,370,0,NULL,home/fdse/data/prior_repository/huazhiyuan2008/RecyclerViewCardGallery
1197,67131628,https://github.com/HotBitmapGG/CreditSesameRingView,1071,45,18994,175,5,NULL,home/fdse/data/prior_repository/HotBitmapGG/CreditSesameRingView
1198,17651735,https://github.com/FudanNLP/fnlp,1565,83,2752,566,3,NULL,home/fdse/data/prior_repository/FudanNLP/fnlp
1199,66164298,https://github.com/romandanylyk/PageIndicatorView,2779,281,33927,347,11,NULL,home/fdse/data/prior_repository/romandanylyk/PageIndicatorView
1200,67920599,https://github.com/KeepSafe/TapTargetView,3654,137,4319,349,18,NULL,home/fdse/data/prior_repository/KeepSafe/TapTargetView
1201,67328052,https://github.com/web3j/web3j,1233,665,5107,428,46,NULL,home/fdse/data/prior_repository/web3j/web3j
1202,15823460,https://github.com/redisson/redisson,4955,3518,8699,1380,117,NULL,home/fdse/data/prior_repository/redisson/redisson
1203,50523185,https://github.com/jeasonlzy/ImagePicker,2799,143,21059,687,8,NULL,home/fdse/data/prior_repository/jeasonlzy/ImagePicker
1204,50580748,https://github.com/jeasonlzy/NineGridView,1522,27,12075,340,0,NULL,home/fdse/data/prior_repository/jeasonlzy/NineGridView
1205,67481986,https://github.com/Tencent/tinker,11694,295,4050,2433,22,NULL,home/fdse/data/prior_repository/Tencent/tinker
1206,41889031,https://github.com/TeamNewPipe/NewPipe,3451,3095,21755,527,53,NULL,home/fdse/data/prior_repository/TeamNewPipe/NewPipe
1207,47973088,https://github.com/gchq/Gaffer,1407,5994,93683,304,81,NULL,home/fdse/data/prior_repository/gchq/Gaffer
1208,69577014,https://github.com/terrakok/Cicerone,1418,146,1369,120,7,NULL,home/fdse/data/prior_repository/terrakok/Cicerone
1209,70015242,https://github.com/garretyoder/Colorful,1820,35,714,173,19,NULL,home/fdse/data/prior_repository/garretyoder/Colorful
1210,69929667,https://github.com/nickbutcher/AnimatorDurationTile,1302,14,9244,116,2,NULL,home/fdse/data/prior_repository/nickbutcher/AnimatorDurationTile
1211,49712843,https://github.com/jeasonlzy/okhttp-OkGo,7315,250,84860,1893,14,NULL,home/fdse/data/prior_repository/jeasonlzy/okhttp-OkGo
1212,69929839,https://github.com/guolindev/booksource,1325,26,21429,1164,0,NULL,home/fdse/data/prior_repository/guolindev/booksource
1213,69953445,https://github.com/shuzheng/zheng,9624,1222,40962,4863,0,NULL,home/fdse/data/prior_repository/shuzheng/zheng
1214,30745881,https://github.com/multidots/android-app-common-tasks,1322,62,63822,491,0,NULL,home/fdse/data/prior_repository/multidots/android-app-common-tasks
1215,67468634,https://github.com/GeekGhost/Ghost,1143,172,13381,360,2,NULL,home/fdse/data/prior_repository/GeekGhost/Ghost
1216,58266005,https://github.com/ZuYun/Jgraph,1247,68,11780,186,3,NULL,home/fdse/data/prior_repository/ZuYun/Jgraph
1217,64873196,https://github.com/BelooS/ChipsLayoutManager,2253,496,29436,236,12,NULL,home/fdse/data/prior_repository/BelooS/ChipsLayoutManager
1218,70920445,https://github.com/florent37/DiagonalLayout,2249,58,25082,300,2,NULL,home/fdse/data/prior_repository/florent37/DiagonalLayout
1219,71009741,https://github.com/JZ-Darkal/AndroidHttpCapture,1634,32,5831,326,1,NULL,home/fdse/data/prior_repository/JZ-Darkal/AndroidHttpCapture
1220,66538534,https://github.com/mcxtzhang/SwipeDelMenuLayout,1919,124,5660,354,10,NULL,home/fdse/data/prior_repository/mcxtzhang/SwipeDelMenuLayout
1221,60145667,https://github.com/HotBitmapGG/bilibili-android-client,3470,486,113163,1049,21,NULL,home/fdse/data/prior_repository/HotBitmapGG/bilibili-android-client
1222,71317676,https://github.com/lygttpod/SuperTextView,2173,187,24991,417,26,NULL,home/fdse/data/prior_repository/lygttpod/SuperTextView
1223,71441454,https://github.com/a-voyager/BluetoothHelper,1054,25,137,173,0,NULL,home/fdse/data/prior_repository/a-voyager/BluetoothHelper
1224,71609237,https://github.com/DreaminginCodeZH/MaterialRatingBar,1199,57,993,138,6,NULL,home/fdse/data/prior_repository/DreaminginCodeZH/MaterialRatingBar
1225,40877175,https://github.com/chentao0707/SimplifyReader,4289,46,62804,1661,0,NULL,home/fdse/data/prior_repository/chentao0707/SimplifyReader
1226,9728487,https://github.com/brave/link-bubble,1045,2372,58729,182,55,NULL,home/fdse/data/prior_repository/brave/link-bubble
1227,72967236,https://github.com/wonderkiln/BlurKit-Android,2307,51,6140,211,0,NULL,home/fdse/data/prior_repository/wonderkiln/BlurKit-Android
1228,58351876,https://github.com/north2016/T-MVP,2356,173,25212,598,0,NULL,home/fdse/data/prior_repository/north2016/T-MVP
1229,72979537,https://github.com/Piasy/BigImageViewer,2059,72,45846,250,25,NULL,home/fdse/data/prior_repository/Piasy/BigImageViewer
1230,49566965,https://github.com/Tencent/GT,2931,67,20848,671,4,NULL,home/fdse/data/prior_repository/Tencent/GT
1231,67930104,https://github.com/eschao/android-PageFlip,1282,45,17088,188,3,NULL,home/fdse/data/prior_repository/eschao/android-PageFlip
1232,74002119,https://github.com/matrixxun/MaterialBadgeTextView,1141,80,2244,175,0,NULL,home/fdse/data/prior_repository/matrixxun/MaterialBadgeTextView
1233,74023448,https://github.com/developer-shivam/Crescento,1091,69,23908,137,7,NULL,home/fdse/data/prior_repository/developer-shivam/Crescento
1234,63731800,https://github.com/facebookincubator/Keyframes,4905,104,4909,290,4,NULL,home/fdse/data/prior_repository/facebookincubator/Keyframes
1235,65449317,https://github.com/Tamicer/Novate,1055,132,4161,220,37,NULL,home/fdse/data/prior_repository/Tamicer/Novate
1236,74927215,https://github.com/Tencent/MSEC,2469,183,40064,693,0,NULL,home/fdse/data/prior_repository/Tencent/MSEC
1237,20249391,https://github.com/powermock/powermock,1860,1512,5672,366,25,NULL,home/fdse/data/prior_repository/powermock/powermock
1238,6293402,https://github.com/vaadin/framework,1340,18493,194592,611,204,NULL,home/fdse/data/prior_repository/vaadin/framework
1239,34839383,https://github.com/apache/geode,1217,5627,149772,435,46,NULL,home/fdse/data/prior_repository/apache/geode
1240,75277003,https://github.com/thingsboard/thingsboard,1492,1040,7569,485,12,NULL,home/fdse/data/prior_repository/thingsboard/thingsboard
1241,52054756,https://github.com/AriaLyy/Aria,1850,558,14142,266,9,NULL,home/fdse/data/prior_repository/AriaLyy/Aria
1242,75813808,https://github.com/race604/WaveLoading,1248,15,1327,148,1,NULL,home/fdse/data/prior_repository/race604/WaveLoading
1243,82405191,https://github.com/k0shk0sh/FastHub,3078,1746,18286,423,59,NULL,home/fdse/data/prior_repository/k0shk0sh/FastHub
1244,74271054,https://github.com/youlookwhat/CloudReader,2775,381,70459,863,8,NULL,home/fdse/data/prior_repository/youlookwhat/CloudReader
1245,75989169,https://github.com/mayubao/KuaiChuan,1096,33,7552,368,0,NULL,home/fdse/data/prior_repository/mayubao/KuaiChuan
1246,46907841,https://github.com/wangchenyan/PonyMusic,1362,345,3276,296,0,NULL,home/fdse/data/prior_repository/wangchenyan/PonyMusic
1247,75960083,https://github.com/rosenpin/FadingTextView,1246,120,638,159,10,NULL,home/fdse/data/prior_repository/rosenpin/FadingTextView
1248,76278501,https://github.com/kickstarter/android-oss,4489,3769,19084,734,20,NULL,home/fdse/data/prior_repository/kickstarter/android-oss
1249,76435282,https://github.com/Jasonette/JASONETTE-Android,1232,335,1508,133,3,NULL,home/fdse/data/prior_repository/Jasonette/JASONETTE-Android
1250,75643096,https://github.com/material-components/material-components-android,2791,1156,3713,251,0,NULL,home/fdse/data/prior_repository/material-components/material-components-android
1251,76563331,https://github.com/Luosunce/material-design-data,1618,32,15,276,0,NULL,home/fdse/data/prior_repository/Luosunce/material-design-data
1252,76670734,https://github.com/sherxon/AlgoDS,2706,540,1622,448,0,NULL,home/fdse/data/prior_repository/sherxon/AlgoDS
1253,76659450,https://github.com/iMeiji/Toutiao,1400,194,38427,363,18,NULL,home/fdse/data/prior_repository/iMeiji/Toutiao
1254,55676415,https://github.com/BaronZ88/MinimalistWeather,1668,119,2697,434,0,NULL,home/fdse/data/prior_repository/BaronZ88/MinimalistWeather
1255,72081317,https://github.com/mcxtzhang/ZLayoutManager,1637,43,21007,280,5,NULL,home/fdse/data/prior_repository/mcxtzhang/ZLayoutManager
1256,77074499,https://github.com/mancj/SlideUp-Android,1501,167,50431,200,14,NULL,home/fdse/data/prior_repository/mancj/SlideUp-Android
1257,77010989,https://github.com/gjiazhe/PanoramaImageView,1861,26,2399,198,0,NULL,home/fdse/data/prior_repository/gjiazhe/PanoramaImageView
1258,77157552,https://github.com/githubwing/DragPhotoView,1195,51,4433,190,3,NULL,home/fdse/data/prior_repository/githubwing/DragPhotoView
1259,76942547,https://github.com/gongwen/MarqueeViewLibrary,1609,52,3603,251,0,NULL,home/fdse/data/prior_repository/gongwen/MarqueeViewLibrary
1260,77441910,https://github.com/bingoogolapple/BGASwipeBackLayout-Android,1206,75,561,173,19,NULL,home/fdse/data/prior_repository/bingoogolapple/BGASwipeBackLayout-Android
1261,50904245,https://github.com/apache/beam,1820,12719,57001,1107,56,NULL,home/fdse/data/prior_repository/apache/beam
1262,77523080,https://github.com/mcxtzhang/AnimShopButton,1048,29,5045,161,3,NULL,home/fdse/data/prior_repository/mcxtzhang/AnimShopButton
1263,75118280,https://github.com/NYTimes/Store,3041,229,2366,262,17,NULL,home/fdse/data/prior_repository/NYTimes/Store
1264,36814724,https://github.com/apl-devs/AppIntro,7591,499,22269,1418,8,NULL,home/fdse/data/prior_repository/apl-devs/AppIntro
1265,77385607,https://github.com/JanusGraph/janusgraph,1370,5256,49871,311,5,NULL,home/fdse/data/prior_repository/JanusGraph/janusgraph
1266,78756870,https://github.com/ximsfei/Android-skin-support,2694,379,44403,468,23,NULL,home/fdse/data/prior_repository/ximsfei/Android-skin-support
1267,69093112,https://github.com/vondear/RxTools,5885,444,82333,1455,123,NULL,home/fdse/data/prior_repository/vondear/RxTools
1268,57459873,https://github.com/harjot-oberai/MusicDNA,2253,349,37859,451,2,NULL,home/fdse/data/prior_repository/harjot-oberai/MusicDNA
1269,12983151,https://github.com/openhab/openhab1-addons,3478,9369,229994,1708,29,NULL,home/fdse/data/prior_repository/openhab/openhab1-addons
1270,79936381,https://github.com/google/volley,1522,1983,1081,394,4,NULL,home/fdse/data/prior_repository/google/volley
1271,54961145,https://github.com/Devlight/NavigationTabBar,3873,83,366,675,13,NULL,home/fdse/data/prior_repository/Devlight/NavigationTabBar
1272,66252037,https://github.com/Devlight/InfiniteCycleViewPager,4731,88,275,710,2,NULL,home/fdse/data/prior_repository/Devlight/InfiniteCycleViewPager
1273,1995501,https://github.com/appsthatmatter/GraphView,1986,385,2533,682,9,NULL,home/fdse/data/prior_repository/appsthatmatter/GraphView
1274,79966463,https://github.com/rubensousa/PreviewSeekBar,2560,154,4868,304,5,NULL,home/fdse/data/prior_repository/rubensousa/PreviewSeekBar
1275,80126792,https://github.com/Muddz/StyleableToast,1583,302,11778,202,0,NULL,home/fdse/data/prior_repository/Muddz/StyleableToast
1276,58871536,https://github.com/Devlight/NavigationTabStrip,1734,26,205,253,4,NULL,home/fdse/data/prior_repository/Devlight/NavigationTabStrip
1277,80210218,https://github.com/hugeterry/CoordinatorTabLayout,3124,76,11528,446,0,NULL,home/fdse/data/prior_repository/hugeterry/CoordinatorTabLayout
1278,80192374,https://github.com/MindorksOpenSource/android-mvp-architecture,2686,157,1168,713,0,NULL,home/fdse/data/prior_repository/MindorksOpenSource/android-mvp-architecture
1279,54107685,https://github.com/Devlight/ArcProgressStackView,1078,48,218,189,4,NULL,home/fdse/data/prior_repository/Devlight/ArcProgressStackView
1280,80233816,https://github.com/airbnb/lottie-react-native,8683,206,49447,689,17,NULL,home/fdse/data/prior_repository/airbnb/lottie-react-native
1281,70198875,https://github.com/airbnb/lottie-android,20184,906,127702,3074,33,NULL,home/fdse/data/prior_repository/airbnb/lottie-android
1282,80711156,https://github.com/stfalcon-studio/ChatKit,1839,203,5910,396,0,NULL,home/fdse/data/prior_repository/stfalcon-studio/ChatKit
1283,81174869,https://github.com/GitLqr/LQRWeChat,2132,18,120729,704,0,NULL,home/fdse/data/prior_repository/GitLqr/LQRWeChat
1284,81267171,https://github.com/jgilfelt/chuck,3103,139,1899,232,5,NULL,home/fdse/data/prior_repository/jgilfelt/chuck
1285,81276168,https://github.com/qstumn/BadgeView,2326,59,9322,314,5,NULL,home/fdse/data/prior_repository/qstumn/BadgeView
1286,81057842,https://github.com/JeffLi1993/springboot-learning-example,4042,102,231,2403,0,NULL,home/fdse/data/prior_repository/JeffLi1993/springboot-learning-example
1287,81319484,https://github.com/CJT2325/CameraView,1116,202,22430,281,2,NULL,home/fdse/data/prior_repository/CJT2325/CameraView
1288,81436215,https://github.com/hefuyicoder/ListenerMusicPlayer,1920,31,11166,458,0,NULL,home/fdse/data/prior_repository/hefuyicoder/ListenerMusicPlayer
1289,81535730,https://github.com/uccmawei/FingerprintIdentify,1107,40,5924,144,0,NULL,home/fdse/data/prior_repository/uccmawei/FingerprintIdentify
1290,81678042,https://github.com/athkalia/Just-Another-Android-App,1617,180,2232,185,0,NULL,home/fdse/data/prior_repository/athkalia/Just-Another-Android-App
1291,81653189,https://github.com/MatthiasRobbers/shortbread,1548,16,404,128,3,NULL,home/fdse/data/prior_repository/MatthiasRobbers/shortbread
1292,81740538,https://github.com/jrvansuita/MaterialAbout,1197,154,5140,161,23,NULL,home/fdse/data/prior_repository/jrvansuita/MaterialAbout
1293,81846634,https://github.com/nntuyen/mkloader,1226,72,1185,132,4,NULL,home/fdse/data/prior_repository/nntuyen/mkloader
1294,81901842,https://github.com/android-notes/Cockroach,1278,53,6478,186,1,NULL,home/fdse/data/prior_repository/android-notes/Cockroach
1295,81975372,https://github.com/kdn251/interviews,22391,390,19494,3800,0,NULL,home/fdse/data/prior_repository/kdn251/interviews
1296,80848838,https://github.com/Tapadoo/Alerter,3596,194,23661,388,7,NULL,home/fdse/data/prior_repository/Tapadoo/Alerter
1297,28550872,https://github.com/Bigkoo/Android-PickerView,7025,436,6365,1904,0,NULL,home/fdse/data/prior_repository/Bigkoo/Android-PickerView
1298,31734644,https://github.com/KieronQuinn/PersistentSearch,1809,57,2134,430,0,NULL,home/fdse/data/prior_repository/KieronQuinn/PersistentSearch
1299,31720673,https://github.com/kabouzeid/Phonograph,1700,1359,17073,397,10,NULL,home/fdse/data/prior_repository/kabouzeid/Phonograph
1300,82991375,https://github.com/guoxiaoxing/android-open-source-project-analysis,1586,639,121530,244,0,NULL,home/fdse/data/prior_repository/guoxiaoxing/android-open-source-project-analysis
1301,83851056,https://github.com/yarolegovich/DiscreteScrollView,3487,89,33335,424,0,NULL,home/fdse/data/prior_repository/yarolegovich/DiscreteScrollView
1302,84318601,https://github.com/faruktoptas/FancyShowCaseView,1043,109,4012,155,16,NULL,home/fdse/data/prior_repository/faruktoptas/FancyShowCaseView
1303,83398100,https://github.com/alibaba/atlas,5952,760,83209,1126,58,NULL,home/fdse/data/prior_repository/alibaba/atlas
1304,1381673,https://github.com/kiegroup/drools,1385,11533,155671,1337,119,NULL,home/fdse/data/prior_repository/kiegroup/drools
1305,68399597,https://github.com/airbnb/native-navigation,2875,140,1684,158,3,NULL,home/fdse/data/prior_repository/airbnb/native-navigation
1306,19641638,https://github.com/lettuce-io/lettuce-core,1190,1330,11391,261,59,NULL,home/fdse/data/prior_repository/lettuce-io/lettuce-core
1307,85729422,https://github.com/googlesamples/android-PictureInPicture,1222,6,8217,221,0,NULL,home/fdse/data/prior_repository/googlesamples/android-PictureInPicture
1308,85930321,https://github.com/jenly1314/KingTV,1108,16,27721,333,4,NULL,home/fdse/data/prior_repository/jenly1314/KingTV
1309,86175065,https://github.com/zjw-swun/AppMethodOrder,1861,49,1763,222,0,NULL,home/fdse/data/prior_repository/zjw-swun/AppMethodOrder
1310,86147222,https://github.com/yingLanNull/ShadowImageView,1671,36,8389,201,0,NULL,home/fdse/data/prior_repository/yingLanNull/ShadowImageView
1311,86270752,https://github.com/yarolegovich/SlidingRootNav,2215,19,10849,309,0,NULL,home/fdse/data/prior_repository/yarolegovich/SlidingRootNav
1312,86214980,https://github.com/oasisfeng/condom,1885,121,274,126,3,NULL,home/fdse/data/prior_repository/oasisfeng/condom
1313,86371864,https://github.com/aritraroy/PatternLockView,2023,41,1451,299,0,NULL,home/fdse/data/prior_repository/aritraroy/PatternLockView
1314,82968973,https://github.com/willowtreeapps/spruce-android,2610,193,8049,270,2,NULL,home/fdse/data/prior_repository/willowtreeapps/spruce-android
1315,84085844,https://github.com/seiginonakama/BlockCanaryEx,1725,95,1681,167,0,NULL,home/fdse/data/prior_repository/seiginonakama/BlockCanaryEx
1316,47385547,https://github.com/prontera/spring-cloud-rest-tcc,1248,75,4377,668,2,NULL,home/fdse/data/prior_repository/prontera/spring-cloud-rest-tcc
1317,1287669,https://github.com/json-path/JsonPath,2577,804,2243,549,18,NULL,home/fdse/data/prior_repository/json-path/JsonPath
1318,85997051,https://github.com/Fotoapparat/Fotoapparat,2531,582,1287,235,23,NULL,home/fdse/data/prior_repository/Fotoapparat/Fotoapparat
1319,85199228,https://github.com/steelkiwi/cropiwa,1818,82,8071,229,0,NULL,home/fdse/data/prior_repository/steelkiwi/cropiwa
